person	personLabel	university	location	organisation
http://www.wikidata.org/entity/Q4990750	Moira von Wright	http://www.wikidata.org/entity/Q221645	http://www.wikidata.org/entity/Q1757	http://www.wikidata.org/entity/Q2002420
http://www.wikidata.org/entity/Q4990750	Moira von Wright	http://www.wikidata.org/entity/Q221645	http://www.wikidata.org/entity/Q1757	http://www.wikidata.org/entity/Q3110979
http://www.wikidata.org/entity/Q4992265	Uldis Ģērmanis	http://www.wikidata.org/entity/Q221645	http://www.wikidata.org/entity/Q15287	http://www.wikidata.org/entity/Q498407
http://www.wikidata.org/entity/Q5177069	Marianne Bernadotte	http://www.wikidata.org/entity/Q221645	http://www.wikidata.org/entity/Q25411	http://www.wikidata.org/entity/Q1140265
http://www.wikidata.org/entity/Q5388679	Erik Lakomaa	http://www.wikidata.org/entity/Q221645	http://www.wikidata.org/entity/Q25413	http://www.wikidata.org/entity/Q1061504
http://www.wikidata.org/entity/Q5482535	Rudolf Söderberg	http://www.wikidata.org/entity/Q221645	http://www.wikidata.org/entity/Q29988	http://www.wikidata.org/entity/Q6375890
http://www.wikidata.org/entity/Q5482535	Rudolf Söderberg	http://www.wikidata.org/entity/Q221645	http://www.wikidata.org/entity/Q29988	http://www.wikidata.org/entity/Q10423746
http://www.wikidata.org/entity/Q5482535	Rudolf Söderberg	http://www.wikidata.org/entity/Q221645	http://www.wikidata.org/entity/Q29988	http://www.wikidata.org/entity/Q10713236
http://www.wikidata.org/entity/Q5544282	George Sangster	http://www.wikidata.org/entity/Q221645	http://www.wikidata.org/entity/Q36600	http://www.wikidata.org/entity/Q221645
http://www.wikidata.org/entity/Q5547637	Kurt Almqvist	http://www.wikidata.org/entity/Q221645	http://www.wikidata.org/entity/Q26509	http://www.wikidata.org/entity/Q185246
http://www.wikidata.org/entity/Q28329523	Martha Muusses	http://www.wikidata.org/entity/Q185246	http://www.wikidata.org/entity/Q9954	http://www.wikidata.org/entity/Q221645
http://www.wikidata.org/entity/Q28329523	Martha Muusses	http://www.wikidata.org/entity/Q185246	http://www.wikidata.org/entity/Q9954	http://www.wikidata.org/entity/Q1789996
http://www.wikidata.org/entity/Q28329523	Martha Muusses	http://www.wikidata.org/entity/Q185246	http://www.wikidata.org/entity/Q9954	http://www.wikidata.org/entity/Q85724637
http://www.wikidata.org/entity/Q28357190	Nils Emil Lundström	http://www.wikidata.org/entity/Q185246	http://www.wikidata.org/entity/Q10726190	http://www.wikidata.org/entity/Q1432914
http://www.wikidata.org/entity/Q28740059	Kajsa Hallberg Adu	http://www.wikidata.org/entity/Q185246	http://www.wikidata.org/entity/Q34	http://www.wikidata.org/entity/Q725198
http://www.wikidata.org/entity/Q28740059	Kajsa Hallberg Adu	http://www.wikidata.org/entity/Q185246	http://www.wikidata.org/entity/Q34	http://www.wikidata.org/entity/Q28136441
http://www.wikidata.org/entity/Q28751753	Marta E Alarcón-Riquelme	http://www.wikidata.org/entity/Q185246	http://www.wikidata.org/entity/Q486479	http://www.wikidata.org/entity/Q219564
http://www.wikidata.org/entity/Q28751753	Marta E Alarcón-Riquelme	http://www.wikidata.org/entity/Q185246	http://www.wikidata.org/entity/Q486479	http://www.wikidata.org/entity/Q7899174
http://www.wikidata.org/entity/Q29024861	Sigurd Bergmann	http://www.wikidata.org/entity/Q185246	http://www.wikidata.org/entity/Q1715	http://www.wikidata.org/entity/Q314536
http://www.wikidata.org/entity/Q29024861	Sigurd Bergmann	http://www.wikidata.org/entity/Q185246	http://www.wikidata.org/entity/Q1715	http://www.wikidata.org/entity/Q371522
http://www.wikidata.org/entity/Q29453589	Lennart Hirschfeldt	http://www.wikidata.org/entity/Q185246	http://www.wikidata.org/entity/Q10484135	http://www.wikidata.org/entity/Q1543058
http://www.wikidata.org/entity/Q29453589	Lennart Hirschfeldt	http://www.wikidata.org/entity/Q185246	http://www.wikidata.org/entity/Q10484135	http://www.wikidata.org/entity/Q3291931
http://www.wikidata.org/entity/Q29479607	Eric Hallgren	http://www.wikidata.org/entity/Q185246	http://www.wikidata.org/entity/Q54356	http://www.wikidata.org/entity/Q7053225
http://www.wikidata.org/entity/Q29479607	Eric Hallgren	http://www.wikidata.org/entity/Q185246	http://www.wikidata.org/entity/Q54356	http://www.wikidata.org/entity/Q10532336
http://www.wikidata.org/entity/Q55639837	Göran Magnusson	http://www.wikidata.org/entity/Q218506	http://www.wikidata.org/entity/Q648536	http://www.wikidata.org/entity/Q218506
http://www.wikidata.org/entity/Q56241765	S.  Winblad	http://www.wikidata.org/entity/Q218506	http://www.wikidata.org/entity/Q54764	http://www.wikidata.org/entity/Q218506
http://www.wikidata.org/entity/Q56260865	Thobias Furtado	http://www.wikidata.org/entity/Q218506	http://www.wikidata.org/entity/Q42800	http://www.wikidata.org/entity/Q55614248
http://www.wikidata.org/entity/Q56521251	Lotta Westerhäll	http://www.wikidata.org/entity/Q218506	http://www.wikidata.org/entity/Q27447	http://www.wikidata.org/entity/Q185246
http://www.wikidata.org/entity/Q56521251	Lotta Westerhäll	http://www.wikidata.org/entity/Q218506	http://www.wikidata.org/entity/Q27447	http://www.wikidata.org/entity/Q218506
http://www.wikidata.org/entity/Q56521251	Lotta Westerhäll	http://www.wikidata.org/entity/Q218506	http://www.wikidata.org/entity/Q27447	http://www.wikidata.org/entity/Q371522
http://www.wikidata.org/entity/Q56435308	Lars Kjellén	http://www.wikidata.org/entity/Q219564	http://www.wikidata.org/entity/Q25287	http://www.wikidata.org/entity/Q218506
http://www.wikidata.org/entity/Q56435308	Lars Kjellén	http://www.wikidata.org/entity/Q219564	http://www.wikidata.org/entity/Q25287	http://www.wikidata.org/entity/Q219564
http://www.wikidata.org/entity/Q104217160	Daniel Alling	http://www.wikidata.org/entity/Q185246	http://www.wikidata.org/entity/Q406556	http://www.wikidata.org/entity/Q1543058
http://www.wikidata.org/entity/Q105269249	Esaias Baitel	http://www.wikidata.org/entity/Q185246	http://www.wikidata.org/entity/Q504219	http://www.wikidata.org/entity/Q3095013
http://www.wikidata.org/entity/Q105269249	Esaias Baitel	http://www.wikidata.org/entity/Q185246	http://www.wikidata.org/entity/Q504219	http://www.wikidata.org/entity/Q3561390
http://www.wikidata.org/entity/Q105531536	Johan O. A. Robertsson	http://www.wikidata.org/entity/Q185246	http://www.wikidata.org/entity/Q2167	http://www.wikidata.org/entity/Q11942
http://www.wikidata.org/entity/Q45130052	Dan H. Yaalon	http://www.wikidata.org/entity/Q1312762	http://www.wikidata.org/entity/Q502993	http://www.wikidata.org/entity/Q174158
http://www.wikidata.org/entity/Q100522522	Josef Thun	http://www.wikidata.org/entity/Q185246	http://www.wikidata.org/entity/Q54356	http://www.wikidata.org/entity/Q218506
http://www.wikidata.org/entity/Q84888251	Kjell-Ove Widman	http://www.wikidata.org/entity/Q185246	http://www.wikidata.org/entity/Q2549927	http://www.wikidata.org/entity/Q782600
http://www.wikidata.org/entity/Q104600929	Tony Mendes	http://www.wikidata.org/entity/Q218506	http://www.wikidata.org/entity/Q916	http://www.wikidata.org/entity/Q215363
http://www.wikidata.org/entity/Q104600929	Tony Mendes	http://www.wikidata.org/entity/Q218506	http://www.wikidata.org/entity/Q916	http://www.wikidata.org/entity/Q407009
http://www.wikidata.org/entity/Q104600929	Tony Mendes	http://www.wikidata.org/entity/Q218506	http://www.wikidata.org/entity/Q916	http://www.wikidata.org/entity/Q1466723
http://www.wikidata.org/entity/Q879773	Björn von Sydow	http://www.wikidata.org/entity/Q782600	http://www.wikidata.org/entity/Q109010	http://www.wikidata.org/entity/Q221645
http://www.wikidata.org/entity/Q4976965	Pia Sandvik Wiklund	http://www.wikidata.org/entity/Q782600	http://www.wikidata.org/entity/Q848393	http://www.wikidata.org/entity/Q7315107
http://www.wikidata.org/entity/Q6224529	Mats Viberg	http://www.wikidata.org/entity/Q782600	http://www.wikidata.org/entity/Q25413	http://www.wikidata.org/entity/Q836805
http://www.wikidata.org/entity/Q6251111	Jens Zander	http://www.wikidata.org/entity/Q782600	http://www.wikidata.org/entity/Q221840	http://www.wikidata.org/entity/Q854280
http://www.wikidata.org/entity/Q6845621	Mikael Ohlsson	http://www.wikidata.org/entity/Q782600	http://www.wikidata.org/entity/Q25413	http://www.wikidata.org/entity/Q54078
http://www.wikidata.org/entity/Q17163803	Zhong Zhihua	http://www.wikidata.org/entity/Q782600	http://www.wikidata.org/entity/Q1199408	http://www.wikidata.org/entity/Q16947
http://www.wikidata.org/entity/Q17163803	Zhong Zhihua	http://www.wikidata.org/entity/Q782600	http://www.wikidata.org/entity/Q1199408	http://www.wikidata.org/entity/Q649868
http://www.wikidata.org/entity/Q17163803	Zhong Zhihua	http://www.wikidata.org/entity/Q782600	http://www.wikidata.org/entity/Q1199408	http://www.wikidata.org/entity/Q782600
http://www.wikidata.org/entity/Q18274567	Magnus Johannesson	http://www.wikidata.org/entity/Q782600	http://www.wikidata.org/entity/Q10683798	http://www.wikidata.org/entity/Q1061504
http://www.wikidata.org/entity/Q21780635	Sven Stafström	http://www.wikidata.org/entity/Q782600	http://www.wikidata.org/entity/Q174126	http://www.wikidata.org/entity/Q7654827
http://www.wikidata.org/entity/Q28858649	Victoria Kawesa	http://www.wikidata.org/entity/Q782600	http://www.wikidata.org/entity/Q3894	http://www.wikidata.org/entity/Q3110979
http://www.wikidata.org/entity/Q33301508	Staffan Stranne	http://www.wikidata.org/entity/Q3279424	http://www.wikidata.org/entity/Q823785	http://www.wikidata.org/entity/Q1546159
http://www.wikidata.org/entity/Q37370162	Patrick Lambrix	http://www.wikidata.org/entity/Q782600	http://www.wikidata.org/entity/Q31	http://www.wikidata.org/entity/Q782600
http://www.wikidata.org/entity/Q94695506	Bengt Oberger	http://www.wikidata.org/entity/Q218506	http://www.wikidata.org/entity/Q285894	http://www.wikidata.org/entity/Q1670860
http://www.wikidata.org/entity/Q94695506	Bengt Oberger	http://www.wikidata.org/entity/Q218506	http://www.wikidata.org/entity/Q285894	http://www.wikidata.org/entity/Q10570850
http://www.wikidata.org/entity/Q94695506	Bengt Oberger	http://www.wikidata.org/entity/Q218506	http://www.wikidata.org/entity/Q285894	http://www.wikidata.org/entity/Q10650489
http://www.wikidata.org/entity/Q94695506	Bengt Oberger	http://www.wikidata.org/entity/Q218506	http://www.wikidata.org/entity/Q285894	http://www.wikidata.org/entity/Q10682788
http://www.wikidata.org/entity/Q7426	Ada Yonath	http://www.wikidata.org/entity/Q219564	http://www.wikidata.org/entity/Q1218	http://www.wikidata.org/entity/Q131252
http://www.wikidata.org/entity/Q7426	Ada Yonath	http://www.wikidata.org/entity/Q219564	http://www.wikidata.org/entity/Q1218	http://www.wikidata.org/entity/Q102212738
http://www.wikidata.org/entity/Q156480	Hugo Theorell	http://www.wikidata.org/entity/Q219564	http://www.wikidata.org/entity/Q10562793	http://www.wikidata.org/entity/Q185246
http://www.wikidata.org/entity/Q156480	Hugo Theorell	http://www.wikidata.org/entity/Q219564	http://www.wikidata.org/entity/Q10562793	http://www.wikidata.org/entity/Q219564
http://www.wikidata.org/entity/Q165849	Arvid Wretlind	http://www.wikidata.org/entity/Q219564	http://www.wikidata.org/entity/Q83682	http://www.wikidata.org/entity/Q219564
http://www.wikidata.org/entity/Q217745	Carl Curman	http://www.wikidata.org/entity/Q219564	http://www.wikidata.org/entity/Q10669431	http://www.wikidata.org/entity/Q167920
http://www.wikidata.org/entity/Q237142	Ulf von Euler	http://www.wikidata.org/entity/Q219564	http://www.wikidata.org/entity/Q1754	http://www.wikidata.org/entity/Q219564
http://www.wikidata.org/entity/Q271421	Torsten Nils Wiesel	http://www.wikidata.org/entity/Q219564	http://www.wikidata.org/entity/Q25286	http://www.wikidata.org/entity/Q13371
http://www.wikidata.org/entity/Q271421	Torsten Nils Wiesel	http://www.wikidata.org/entity/Q219564	http://www.wikidata.org/entity/Q25286	http://www.wikidata.org/entity/Q193727
http://www.wikidata.org/entity/Q271421	Torsten Nils Wiesel	http://www.wikidata.org/entity/Q219564	http://www.wikidata.org/entity/Q25286	http://www.wikidata.org/entity/Q270272
http://www.wikidata.org/entity/Q295768	Bengt I. Samuelsson	http://www.wikidata.org/entity/Q219564	http://www.wikidata.org/entity/Q26521	http://www.wikidata.org/entity/Q219564
http://www.wikidata.org/entity/Q297899	Örjan Ouchterlony	http://www.wikidata.org/entity/Q219564	http://www.wikidata.org/entity/Q1754	http://www.wikidata.org/entity/Q371522
http://www.wikidata.org/entity/Q345283	Rolf Sievert	http://www.wikidata.org/entity/Q219564	http://www.wikidata.org/entity/Q1754	http://www.wikidata.org/entity/Q219564
http://www.wikidata.org/entity/Q358962	Ivar Wickman	http://www.wikidata.org/entity/Q219564	http://www.wikidata.org/entity/Q10570835	http://www.wikidata.org/entity/Q219564
http://www.wikidata.org/entity/Q361802	Göran Liljestrand	http://www.wikidata.org/entity/Q219564	http://www.wikidata.org/entity/Q10578167	http://www.wikidata.org/entity/Q219564
http://www.wikidata.org/entity/Q457877	Ewa Björling	http://www.wikidata.org/entity/Q219564	http://www.wikidata.org/entity/Q492614	http://www.wikidata.org/entity/Q219564
http://www.wikidata.org/entity/Q468316	Carl Gustaf Mosander	http://www.wikidata.org/entity/Q219564	http://www.wikidata.org/entity/Q26345	http://www.wikidata.org/entity/Q219564
http://www.wikidata.org/entity/Q503589	Herman Bernhard Lundborg	http://www.wikidata.org/entity/Q219564	http://www.wikidata.org/entity/Q10717797	http://www.wikidata.org/entity/Q31930745
http://www.wikidata.org/entity/Q524574	Karl Oskar Medin	http://www.wikidata.org/entity/Q219564	http://www.wikidata.org/entity/Q10423672	http://www.wikidata.org/entity/Q219564
http://www.wikidata.org/entity/Q526942	Pehr Victor Edman	http://www.wikidata.org/entity/Q219564	http://www.wikidata.org/entity/Q1754	http://www.wikidata.org/entity/Q218506
http://www.wikidata.org/entity/Q553648	Sven Ivar Seldinger	http://www.wikidata.org/entity/Q219564	http://www.wikidata.org/entity/Q849874	http://www.wikidata.org/entity/Q371522
http://www.wikidata.org/entity/Q640991	Gustaf Retzius	http://www.wikidata.org/entity/Q219564	http://www.wikidata.org/entity/Q10550317	http://www.wikidata.org/entity/Q218506
http://www.wikidata.org/entity/Q640991	Gustaf Retzius	http://www.wikidata.org/entity/Q219564	http://www.wikidata.org/entity/Q10550317	http://www.wikidata.org/entity/Q219564
http://www.wikidata.org/entity/Q879647	Biörn Ivemark	http://www.wikidata.org/entity/Q219564	http://www.wikidata.org/entity/Q25457	http://www.wikidata.org/entity/Q219564
http://www.wikidata.org/entity/Q921268	Lars Gyllensten	http://www.wikidata.org/entity/Q219564	http://www.wikidata.org/entity/Q10612973	http://www.wikidata.org/entity/Q219564
http://www.wikidata.org/entity/Q949531	Henrik Sjögren	http://www.wikidata.org/entity/Q219564	http://www.wikidata.org/entity/Q174126	http://www.wikidata.org/entity/Q371522
http://www.wikidata.org/entity/Q1275286	Karl-Axel Ekbom	http://www.wikidata.org/entity/Q219564	http://www.wikidata.org/entity/Q10475816	http://www.wikidata.org/entity/Q185246
http://www.wikidata.org/entity/Q1275286	Karl-Axel Ekbom	http://www.wikidata.org/entity/Q219564	http://www.wikidata.org/entity/Q10475816	http://www.wikidata.org/entity/Q219564
http://www.wikidata.org/entity/Q1465212	Fritiof S. Sjöstrand	http://www.wikidata.org/entity/Q219564	http://www.wikidata.org/entity/Q1754	http://www.wikidata.org/entity/Q174710
http://www.wikidata.org/entity/Q1465212	Fritiof S. Sjöstrand	http://www.wikidata.org/entity/Q219564	http://www.wikidata.org/entity/Q1754	http://www.wikidata.org/entity/Q219564
http://www.wikidata.org/entity/Q1518416	Klas Kärre	http://www.wikidata.org/entity/Q219564	http://www.wikidata.org/entity/Q6602	http://www.wikidata.org/entity/Q219564
http://www.wikidata.org/entity/Q1605592	Henning Waldenström	http://www.wikidata.org/entity/Q219564	http://www.wikidata.org/entity/Q25286	http://www.wikidata.org/entity/Q219564
http://www.wikidata.org/entity/Q1827814	Lisa Welander	http://www.wikidata.org/entity/Q219564	http://www.wikidata.org/entity/Q106915	http://www.wikidata.org/entity/Q219564
http://www.wikidata.org/entity/Q1827814	Lisa Welander	http://www.wikidata.org/entity/Q219564	http://www.wikidata.org/entity/Q106915	http://www.wikidata.org/entity/Q371522
http://www.wikidata.org/entity/Q1827814	Lisa Welander	http://www.wikidata.org/entity/Q219564	http://www.wikidata.org/entity/Q106915	http://www.wikidata.org/entity/Q1144565
http://www.wikidata.org/entity/Q1886068	Tomas Lindahl	http://www.wikidata.org/entity/Q219564	http://www.wikidata.org/entity/Q1754	http://www.wikidata.org/entity/Q371522
http://www.wikidata.org/entity/Q1886068	Tomas Lindahl	http://www.wikidata.org/entity/Q219564	http://www.wikidata.org/entity/Q1754	http://www.wikidata.org/entity/Q782600
http://www.wikidata.org/entity/Q2600489	Yngve Zotterman	http://www.wikidata.org/entity/Q219564	http://www.wikidata.org/entity/Q265682	http://www.wikidata.org/entity/Q219564
http://www.wikidata.org/entity/Q2975553	Clarence Crafoord	http://www.wikidata.org/entity/Q219564	http://www.wikidata.org/entity/Q642964	http://www.wikidata.org/entity/Q219564
http://www.wikidata.org/entity/Q2980614	Lars Leksell	http://www.wikidata.org/entity/Q219564	http://www.wikidata.org/entity/Q34	http://www.wikidata.org/entity/Q219564
http://www.wikidata.org/entity/Q3719539	Erik Jorpes	http://www.wikidata.org/entity/Q219564	http://www.wikidata.org/entity/Q179730	http://www.wikidata.org/entity/Q219564
http://www.wikidata.org/entity/Q4110625	Karolina Widerström	http://www.wikidata.org/entity/Q219564	http://www.wikidata.org/entity/Q10520535	http://www.wikidata.org/entity/Q219564
http://www.wikidata.org/entity/Q4895413	Berta Jereb	http://www.wikidata.org/entity/Q219564	http://www.wikidata.org/entity/Q1106259	http://www.wikidata.org/entity/Q1377
http://www.wikidata.org/entity/Q4990124	Harriet Wallberg-Henriksson	http://www.wikidata.org/entity/Q219564	http://www.wikidata.org/entity/Q10508518	http://www.wikidata.org/entity/Q219564
http://www.wikidata.org/entity/Q4990943	Juleen Zierath	http://www.wikidata.org/entity/Q219564	http://www.wikidata.org/entity/Q37836	http://www.wikidata.org/entity/Q219564
http://www.wikidata.org/entity/Q5279381	Dionysios Ikkos	http://www.wikidata.org/entity/Q219564	http://www.wikidata.org/entity/Q2096176	http://www.wikidata.org/entity/Q14536091
http://www.wikidata.org/entity/Q5576573	Selim Birger	http://www.wikidata.org/entity/Q219564	http://www.wikidata.org/entity/Q10723793	http://www.wikidata.org/entity/Q7401336
http://www.wikidata.org/entity/Q5577291	Gunnar Bjursell	http://www.wikidata.org/entity/Q219564	http://www.wikidata.org/entity/Q10431786	http://www.wikidata.org/entity/Q219564
http://www.wikidata.org/entity/Q5577291	Gunnar Bjursell	http://www.wikidata.org/entity/Q219564	http://www.wikidata.org/entity/Q10431786	http://www.wikidata.org/entity/Q371522
http://www.wikidata.org/entity/Q5577291	Gunnar Bjursell	http://www.wikidata.org/entity/Q219564	http://www.wikidata.org/entity/Q10431786	http://www.wikidata.org/entity/Q836805
http://www.wikidata.org/entity/Q5613504	Tomas Cronholm	http://www.wikidata.org/entity/Q219564	http://www.wikidata.org/entity/Q1754	http://www.wikidata.org/entity/Q219564
http://www.wikidata.org/entity/Q5697714	Hedvig Hricak	http://www.wikidata.org/entity/Q219564	http://www.wikidata.org/entity/Q1435	http://www.wikidata.org/entity/Q49115
http://www.wikidata.org/entity/Q5744982	Jonas Frisén	http://www.wikidata.org/entity/Q219564	http://www.wikidata.org/entity/Q10532357	http://www.wikidata.org/entity/Q21578
http://www.wikidata.org/entity/Q5744982	Jonas Frisén	http://www.wikidata.org/entity/Q219564	http://www.wikidata.org/entity/Q10532357	http://www.wikidata.org/entity/Q219564
http://www.wikidata.org/entity/Q5751717	Sven Gard	http://www.wikidata.org/entity/Q219564	http://www.wikidata.org/entity/Q3427889	http://www.wikidata.org/entity/Q219564
http://www.wikidata.org/entity/Q5773062	Carl-Gustav Groth	http://www.wikidata.org/entity/Q219564	http://www.wikidata.org/entity/Q1757	http://www.wikidata.org/entity/Q219564
http://www.wikidata.org/entity/Q5777769	Jan-Åke Gustafsson	http://www.wikidata.org/entity/Q219564	http://www.wikidata.org/entity/Q1754	http://www.wikidata.org/entity/Q219564
http://www.wikidata.org/entity/Q5939059	Yngve A. A. Larsson	http://www.wikidata.org/entity/Q219564	http://www.wikidata.org/entity/Q1754	http://www.wikidata.org/entity/Q219564
http://www.wikidata.org/entity/Q5939059	Yngve A. A. Larsson	http://www.wikidata.org/entity/Q219564	http://www.wikidata.org/entity/Q1754	http://www.wikidata.org/entity/Q782600
http://www.wikidata.org/entity/Q5939059	Yngve A. A. Larsson	http://www.wikidata.org/entity/Q219564	http://www.wikidata.org/entity/Q1754	http://www.wikidata.org/entity/Q1238770
http://www.wikidata.org/entity/Q5940426	Torvard C. Laurent	http://www.wikidata.org/entity/Q219564	http://www.wikidata.org/entity/Q10659387	http://www.wikidata.org/entity/Q185246
http://www.wikidata.org/entity/Q5946139	Urban Lendahl	http://www.wikidata.org/entity/Q219564	http://www.wikidata.org/entity/Q1754	http://www.wikidata.org/entity/Q219564
http://www.wikidata.org/entity/Q5948421	Lennart Levi	http://www.wikidata.org/entity/Q219564	http://www.wikidata.org/entity/Q1773	http://www.wikidata.org/entity/Q219564
http://www.wikidata.org/entity/Q5953343	Alf A. Lindberg	http://www.wikidata.org/entity/Q219564	http://www.wikidata.org/entity/Q26152	http://www.wikidata.org/entity/Q219564
http://www.wikidata.org/entity/Q5958425	Carl Albert Lindström	http://www.wikidata.org/entity/Q219564	http://www.wikidata.org/entity/Q10531743	http://www.wikidata.org/entity/Q219564
http://www.wikidata.org/entity/Q5964257	Christian Lovén	http://www.wikidata.org/entity/Q219564	http://www.wikidata.org/entity/Q10546040	http://www.wikidata.org/entity/Q191583
http://www.wikidata.org/entity/Q5964257	Christian Lovén	http://www.wikidata.org/entity/Q219564	http://www.wikidata.org/entity/Q10546040	http://www.wikidata.org/entity/Q219564
http://www.wikidata.org/entity/Q5964257	Christian Lovén	http://www.wikidata.org/entity/Q219564	http://www.wikidata.org/entity/Q10546040	http://www.wikidata.org/entity/Q272930
http://www.wikidata.org/entity/Q5964257	Christian Lovén	http://www.wikidata.org/entity/Q219564	http://www.wikidata.org/entity/Q10546040	http://www.wikidata.org/entity/Q2822454
http://www.wikidata.org/entity/Q94695506	Bengt Oberger	http://www.wikidata.org/entity/Q218506	http://www.wikidata.org/entity/Q285894	http://www.wikidata.org/entity/Q18332517
http://www.wikidata.org/entity/Q94695506	Bengt Oberger	http://www.wikidata.org/entity/Q218506	http://www.wikidata.org/entity/Q285894	http://www.wikidata.org/entity/Q18333527
http://www.wikidata.org/entity/Q94954120	Ingrid E. M. Edlund-Berry	http://www.wikidata.org/entity/Q218506	http://www.wikidata.org/entity/Q34	http://www.wikidata.org/entity/Q49213
http://www.wikidata.org/entity/Q94954120	Ingrid E. M. Edlund-Berry	http://www.wikidata.org/entity/Q218506	http://www.wikidata.org/entity/Q34	http://www.wikidata.org/entity/Q238101
http://www.wikidata.org/entity/Q94954120	Ingrid E. M. Edlund-Berry	http://www.wikidata.org/entity/Q218506	http://www.wikidata.org/entity/Q34	http://www.wikidata.org/entity/Q761534
http://www.wikidata.org/entity/Q94954120	Ingrid E. M. Edlund-Berry	http://www.wikidata.org/entity/Q218506	http://www.wikidata.org/entity/Q34	http://www.wikidata.org/entity/Q6045800
http://www.wikidata.org/entity/Q96280163	Gunnar Hedström	http://www.wikidata.org/entity/Q218506	http://www.wikidata.org/entity/Q10556838	http://www.wikidata.org/entity/Q218506
http://www.wikidata.org/entity/Q96280163	Gunnar Hedström	http://www.wikidata.org/entity/Q218506	http://www.wikidata.org/entity/Q10556838	http://www.wikidata.org/entity/Q1935308
http://www.wikidata.org/entity/Q59425854	David Hall	http://www.wikidata.org/entity/Q782600	http://www.wikidata.org/entity/Q10671436	http://www.wikidata.org/entity/Q202643
http://www.wikidata.org/entity/Q59425854	David Hall	http://www.wikidata.org/entity/Q782600	http://www.wikidata.org/entity/Q10671436	http://www.wikidata.org/entity/Q782600
http://www.wikidata.org/entity/Q59425854	David Hall	http://www.wikidata.org/entity/Q782600	http://www.wikidata.org/entity/Q10671436	http://www.wikidata.org/entity/Q892825
http://www.wikidata.org/entity/Q59425854	David Hall	http://www.wikidata.org/entity/Q782600	http://www.wikidata.org/entity/Q10671436	http://www.wikidata.org/entity/Q3500487
http://www.wikidata.org/entity/Q60311822	Abderrahman Ait Ali	http://www.wikidata.org/entity/Q782600	http://www.wikidata.org/entity/Q2384142	http://www.wikidata.org/entity/Q3563936
http://www.wikidata.org/entity/Q66364341	Lars Eriksson	http://www.wikidata.org/entity/Q782600	http://www.wikidata.org/entity/Q121561	http://www.wikidata.org/entity/Q782600
http://www.wikidata.org/entity/Q1625	Sigfrid Edström	http://www.wikidata.org/entity/Q836805	http://www.wikidata.org/entity/Q338752	http://www.wikidata.org/entity/Q52665
http://www.wikidata.org/entity/Q160518	Gustaf Dalén	http://www.wikidata.org/entity/Q836805	http://www.wikidata.org/entity/Q1014060	http://www.wikidata.org/entity/Q422013
http://www.wikidata.org/entity/Q60607435	Holger Lundbäck	http://www.wikidata.org/entity/Q219564	http://www.wikidata.org/entity/Q10595631	http://www.wikidata.org/entity/Q219564
http://www.wikidata.org/entity/Q5563972	Gösta Bagge	http://www.wikidata.org/entity/Q221645	http://www.wikidata.org/entity/Q10532196	http://www.wikidata.org/entity/Q221645
http://www.wikidata.org/entity/Q5566469	Tamas Bartfai	http://www.wikidata.org/entity/Q221645	http://www.wikidata.org/entity/Q1781	http://www.wikidata.org/entity/Q41506
http://www.wikidata.org/entity/Q5566469	Tamas Bartfai	http://www.wikidata.org/entity/Q221645	http://www.wikidata.org/entity/Q1781	http://www.wikidata.org/entity/Q49117
http://www.wikidata.org/entity/Q5566469	Tamas Bartfai	http://www.wikidata.org/entity/Q221645	http://www.wikidata.org/entity/Q1781	http://www.wikidata.org/entity/Q174710
http://www.wikidata.org/entity/Q5566469	Tamas Bartfai	http://www.wikidata.org/entity/Q221645	http://www.wikidata.org/entity/Q1781	http://www.wikidata.org/entity/Q219564
http://www.wikidata.org/entity/Q5570282	Lennart Bengtsson	http://www.wikidata.org/entity/Q221645	http://www.wikidata.org/entity/Q54339	http://www.wikidata.org/entity/Q221645
http://www.wikidata.org/entity/Q5571227	Gösta Berg	http://www.wikidata.org/entity/Q221645	http://www.wikidata.org/entity/Q25732	http://www.wikidata.org/entity/Q1142142
http://www.wikidata.org/entity/Q5577152	Andreas Bjerre	http://www.wikidata.org/entity/Q221645	http://www.wikidata.org/entity/Q10707795	http://www.wikidata.org/entity/Q204181
http://www.wikidata.org/entity/Q5581373	Hans G. Boman	http://www.wikidata.org/entity/Q221645	http://www.wikidata.org/entity/Q1754	http://www.wikidata.org/entity/Q221645
http://www.wikidata.org/entity/Q5581373	Hans G. Boman	http://www.wikidata.org/entity/Q221645	http://www.wikidata.org/entity/Q1754	http://www.wikidata.org/entity/Q1144565
http://www.wikidata.org/entity/Q5591686	Helge Bäckström	http://www.wikidata.org/entity/Q221645	http://www.wikidata.org/entity/Q10727452	http://www.wikidata.org/entity/Q221645
http://www.wikidata.org/entity/Q5598324	Gert Bonnier	http://www.wikidata.org/entity/Q221645	http://www.wikidata.org/entity/Q10541068	http://www.wikidata.org/entity/Q221645
http://www.wikidata.org/entity/Q5602656	Wilhelm Carlgren	http://www.wikidata.org/entity/Q221645	http://www.wikidata.org/entity/Q10659410	http://www.wikidata.org/entity/Q221645
http://www.wikidata.org/entity/Q5619025	Gunnar Harling	http://www.wikidata.org/entity/Q221645	http://www.wikidata.org/entity/Q1754	http://www.wikidata.org/entity/Q371522
