http://www.wikidata.org/entity/Q533348	Göran Wahlenberg	http://www.wikidata.org/entity/Q185246	http://www.wikidata.org/entity/Q185246
http://www.wikidata.org/entity/Q725260	Hugo von Zeipel	http://www.wikidata.org/entity/Q185246	http://www.wikidata.org/entity/Q185246
http://www.wikidata.org/entity/Q647392	Carl Gyllenborg	http://www.wikidata.org/entity/Q185246	http://www.wikidata.org/entity/Q185246
http://www.wikidata.org/entity/Q541160	Helge Backlund	http://www.wikidata.org/entity/Q185246	http://www.wikidata.org/entity/Q185246
http://www.wikidata.org/entity/Q541160	Helge Backlund	http://www.wikidata.org/entity/Q185246	http://www.wikidata.org/entity/Q917874
http://www.wikidata.org/entity/Q817219	Bengt Danielsson	http://www.wikidata.org/entity/Q185246	http://www.wikidata.org/entity/Q1371375
http://www.wikidata.org/entity/Q526581	Torsten Carleman	http://www.wikidata.org/entity/Q185246	http://www.wikidata.org/entity/Q185246
http://www.wikidata.org/entity/Q526581	Torsten Carleman	http://www.wikidata.org/entity/Q185246	http://www.wikidata.org/entity/Q218506
http://www.wikidata.org/entity/Q526581	Torsten Carleman	http://www.wikidata.org/entity/Q185246	http://www.wikidata.org/entity/Q221645
http://www.wikidata.org/entity/Q549109	Artur Hazelius	http://www.wikidata.org/entity/Q185246	http://www.wikidata.org/entity/Q1142142
http://www.wikidata.org/entity/Q496775	Anders Dahl	http://www.wikidata.org/entity/Q185246	http://www.wikidata.org/entity/Q28695
http://www.wikidata.org/entity/Q740096	Olof Rudbeck the Younger	http://www.wikidata.org/entity/Q185246	http://www.wikidata.org/entity/Q185246
http://www.wikidata.org/entity/Q663021	Birger Bohlin	http://www.wikidata.org/entity/Q185246	http://www.wikidata.org/entity/Q185246
http://www.wikidata.org/entity/Q719204	Pehr Kalm	http://www.wikidata.org/entity/Q185246	http://www.wikidata.org/entity/Q185246
http://www.wikidata.org/entity/Q520463	Ulf Grahn	http://www.wikidata.org/entity/Q185246	http://www.wikidata.org/entity/Q179036
http://www.wikidata.org/entity/Q699801	Sigvard Arne Eklund	http://www.wikidata.org/entity/Q185246	http://www.wikidata.org/entity/Q854280
http://www.wikidata.org/entity/Q699801	Sigvard Arne Eklund	http://www.wikidata.org/entity/Q185246	http://www.wikidata.org/entity/Q10397516
http://www.wikidata.org/entity/Q699801	Sigvard Arne Eklund	http://www.wikidata.org/entity/Q185246	http://www.wikidata.org/entity/Q10501537
http://www.wikidata.org/entity/Q562127	Gerard De Geer	http://www.wikidata.org/entity/Q185246	http://www.wikidata.org/entity/Q221645
http://www.wikidata.org/entity/Q562127	Gerard De Geer	http://www.wikidata.org/entity/Q185246	http://www.wikidata.org/entity/Q474816
http://www.wikidata.org/entity/Q562127	Gerard De Geer	http://www.wikidata.org/entity/Q185246	http://www.wikidata.org/entity/Q3283945
http://www.wikidata.org/entity/Q668328	Oscar Levertin	http://www.wikidata.org/entity/Q185246	http://www.wikidata.org/entity/Q185246
http://www.wikidata.org/entity/Q668328	Oscar Levertin	http://www.wikidata.org/entity/Q185246	http://www.wikidata.org/entity/Q221645
http://www.wikidata.org/entity/Q526271	Per-Olov Löwdin	http://www.wikidata.org/entity/Q185246	http://www.wikidata.org/entity/Q185246
http://www.wikidata.org/entity/Q526271	Per-Olov Löwdin	http://www.wikidata.org/entity/Q185246	http://www.wikidata.org/entity/Q501758
http://www.wikidata.org/entity/Q748553	Jesper Swedberg	http://www.wikidata.org/entity/Q185246	http://www.wikidata.org/entity/Q185246
http://www.wikidata.org/entity/Q524574	Karl Oskar Medin	http://www.wikidata.org/entity/Q185246	http://www.wikidata.org/entity/Q219564
http://www.wikidata.org/entity/Q792205	Axel Hägerström	http://www.wikidata.org/entity/Q185246	http://www.wikidata.org/entity/Q185246
http://www.wikidata.org/entity/Q603365	Magnus Huss	http://www.wikidata.org/entity/Q185246	http://www.wikidata.org/entity/Q219564
http://www.wikidata.org/entity/Q834346	Lennart Olsson	http://www.wikidata.org/entity/Q185246	http://www.wikidata.org/entity/Q154561
